id,session,label,defect,n_samples,duration_s,n_estop,R01_mean,R01_max,R01_std,R01_rms,R02_mean,R02_max,R02_std,R02_rms,R03_mean,R03_max,R03_std,R03_rms,R04_mean,R04_max,R04_std,R04_rms,pred,anomaly_score,threshold,is_anomaly
5_245,5,Normal,False,2954,295.304,0,377.2958700067705,560,47.581485561512906,380.2833218466807,1305.3266756939743,1354,15.853265501970302,1305.4229089553535,1849.9854434664862,9187,1564.4428853780223,2422.622370762774,-17.245091401489507,1413,738.0407654992473,738.117314024009,Normal,2.845133439741415,6.301385147702073,False
5_246,5,Normal,False,2952,295.103,0,379.8441734417344,579,44.615562274614895,382.45453349346235,1305.2767615176151,1348,15.120490717090542,1305.3643077503343,1848.7249322493226,8833,1554.2025692000689,2415.059259514095,27.49627371273713,1401,742.6254327483174,743.0085857302288,Normal,3.3434700686679477,6.301385147702073,False
5_247,5,Normal,False,2953,295.219,0,383.6806637317982,532,44.50946835226237,386.25286228071815,1306.669150016932,1360,14.880050662287523,1306.753843894746,1830.515746698273,8651,1494.5788139597923,2363.005986143916,17.163562478835082,1447,748.8995164720887,748.9693905528449,Normal,2.8692918443043163,6.301385147702073,False
5_248,5,Normal,False,3068,306.704,0,386.875814863103,550,45.9472049473349,389.5938316382675,1308.4925032594524,1352,14.495885293369586,1308.572769579716,1840.5218383311603,9433,1549.4177011899094,2405.708493345436,-0.6254889178617992,1395,754.3320818395949,754.2093957128128,Normal,2.6302843564062015,6.301385147702073,False
5_249,5,Normal,False,2953,295.086,0,380.0074500507958,569,48.77151334112601,383.1233706017593,1307.316288520149,1365,16.114644597449047,1307.4155697643766,1856.6637317981713,9666,1574.9496534609864,2434.507474225315,9.359972908906197,1465,758.6316156755123,758.5609029033053,Normal,3.00607859939808,6.301385147702073,False
5_25,5,NoNose,True,2947,294.581,0,427.1014591109603,609,47.25079575879166,429.70633748849224,1309.7567017305735,1367,15.091782506819293,1309.8436175136953,1643.6620291822192,8618,1260.164733110738,2071.01452494621,603.7159823549372,1416,149.07018590223095,621.8419149213383,NoNose,20.785594208811535,6.301385147702073,True
5_250,5,Normal,False,2951,295.086,0,388.9115554049475,566,46.42640217559106,391.6719014000408,1308.1033547949849,1355,15.565623540326374,1308.1959307986642,1854.0033886818028,9282,1570.0422298073204,2429.305630732642,4.467976956963741,1440,746.9709251083525,746.8577167040178,Normal,2.56216619717464,6.301385147702073,False
5_251,5,Normal,False,2953,295.2,0,384.99322722654927,560,45.634824607821486,387.68752494716847,1307.3332204537758,1354,14.898142322873333,1307.4180772745524,1828.2072468675922,8708,1486.4641508640002,2356.091925526389,15.822553335590925,1463,752.0420409622348,752.0811536212289,Normal,2.9018001813008225,6.301385147702073,False
5_252,5,Normal,False,2953,295.195,0,384.7748052827633,526,46.10226072116179,387.5259339387624,1306.497460209956,1371,15.70907845757687,1306.591866312294,1839.794784964443,8746,1527.9336086178837,2391.3668442289686,-8.351845580765323,1396,761.6030842491507,761.519919331134,Normal,3.158511850842244,6.301385147702073,False
5_254,5,NoNose,True,2945,294.3,0,394.39456706281834,526,46.79124224583004,397.15960449562834,1307.783701188455,1354,15.071559579935679,1307.8705149482375,1787.4078098471987,9712,1517.955382260656,2344.8310843771796,2.5769100169779287,1401,748.4615944950435,748.3389472465295,NoNose,4.965981510411341,6.301385147702073,False
